arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
gate_first,600999,2026-06-15,2026-06-15,0.011501593243047415,38,0.8766666666666667,0.004352343707711605,68,0.7766666666666666,,,-0.10000000000000009,A_MAIN,"base strong, recent confirms",28,28,-28.0,0.03803486529318545,0.023312178251028284,0.07131537242472263,0.07787394276205806
gate_first,002938,2026-06-15,2026-06-15,0.011498667374048274,39,0.8733333333333333,0.02082687976294312,15,0.9533333333333334,,,0.08000000000000007,A_MAIN,"base strong, recent confirms",29,29,-29.0,-0.06645715870228297,-0.08117984574444014,-0.05351696090211655,-0.04695839056478113
gate_first,600426,2026-06-15,2026-06-15,0.011491954040072352,40,0.87,0.006443249448820431,48,0.8433333333333334,,,-0.026666666666666616,A_MAIN,"base strong, recent confirms",30,30,-30.0,-0.005923731951129163,-0.020646418993286328,-0.027397260273972712,-0.02083868993663729
gate_first,600346,2026-06-15,2026-06-15,0.011287513390170957,41,0.8666666666666667,0.005512696310835476,56,0.8166666666666667,,,-0.050000000000000044,A_MAIN,"base strong, recent confirms",31,31,-31.0,0.04952166572875627,0.034798978686599105,0.037703995498030496,0.04426256583536592
gate_first,300450,2026-06-15,2026-06-15,0.010724680305945904,43,0.86,0.024929830971632712,10,0.97,,,0.10999999999999999,A_MAIN,"base strong, recent confirms",32,32,-32.0,-0.19554655870445337,-0.21026924574661054,-0.1910931174089069,-0.18453454707157146
gate_first,603392,2026-06-15,2026-06-15,0.010350494129634324,44,0.8566666666666667,0.00835675785895363,43,0.86,,,0.0033333333333332993,A_MAIN,"base strong, recent confirms",33,33,-33.0,-0.008996539792387459,-0.023719226834544624,-0.05190311418685123,-0.045344543849515806
gate_first,002916,2026-06-15,2026-06-15,0.01032022568804548,45,0.8533333333333334,0.02254530939957609,13,0.96,,,0.10666666666666658,A_MAIN,"base strong, recent confirms",34,34,-34.0,0.13236604932158058,0.11764336227942342,0.06937704268594636,0.07593561302328178
gate_first,000725,2026-06-15,2026-06-15,0.009892281917796333,47,0.8466666666666667,0.015558213828346821,25,0.92,,,0.07333333333333336,A_MAIN,"base strong, recent confirms",35,35,-35.0,0.1454545454545455,0.13073185841238832,0.16859504132231407,0.1751536116596495
gate_first,300442,2026-06-15,2026-06-15,0.009845893231699569,48,0.8433333333333334,0.015279298269883678,26,0.9166666666666666,,,0.07333333333333325,A_MAIN,"base strong, recent confirms",36,36,-36.0,0.08353282096510006,0.0688101339229429,0.0784931334257275,0.08505170376306292
gate_first,300433,2026-06-15,2026-06-15,0.009772328660205122,49,0.84,0.022707116458733953,12,0.9633333333333334,,,0.1233333333333334,A_MAIN,"base strong, recent confirms",37,37,-37.0,0.11292657704239928,0.09820389000024211,0.09451913133402279,0.10107770167135821
gate_first,601688,2026-06-15,2026-06-15,0.00947473210156012,50,0.8366666666666667,0.011832458988441964,34,0.89,,,0.053333333333333344,A_MAIN,"base strong, recent confirms",38,38,-38.0,0.04107579462102695,0.026353107578869786,0.02004889975550128,0.026607470092836705
gate_first,000792,2026-06-15,2026-06-15,0.008964976089883574,53,0.8266666666666667,0.0012656070568076907,92,0.6966666666666667,,,-0.13,A_MAIN,"base strong, recent confirms",39,39,-39.0,-0.014767255216693309,-0.029489942258850474,0.0060995184590690865,0.01265808879640451
gate_first,600118,2026-06-15,2026-06-15,0.00895763482919052,54,0.8233333333333334,0.012812884594070787,32,0.8966666666666666,,,0.07333333333333325,A_MAIN,"base strong, recent confirms",40,40,-40.0,0.007175126229072459,-0.0075475608130847055,-0.04597395694924278,-0.039415386611907355
gate_first,300274,2026-06-15,2026-06-15,0.008925362333343782,55,0.82,0.00539940519572464,59,0.8066666666666666,,,-0.013333333333333308,A_MAIN,"base strong, recent confirms",41,41,-41.0,0.07193914355039666,0.05721645650823949,0.01514853433012009,0.021707104667455512
gate_first,600489,2026-06-15,2026-06-15,0.008604390344920882,57,0.8133333333333334,0.006043159677077168,50,0.8366666666666667,,,0.023333333333333317,A_MAIN,"base strong, recent confirms",42,42,-42.0,-0.011545293072824037,-0.0262679801149812,-0.11722912966252219,-0.11067055932518677
gate_first,600549,2026-06-15,2026-06-15,0.008235826069311843,58,0.81,0.01390044438414484,28,0.91,,,0.09999999999999998,A_MAIN,"base strong, recent confirms",43,43,-43.0,0.2052034179313864,0.19048073088922923,0.058921055987756654,0.06547962632509208
gate_first,002532,2026-06-15,2026-06-15,0.007996187276450841,59,0.8066666666666666,0.0028658430985360798,80,0.7366666666666667,,,-0.06999999999999995,A_MAIN,"base strong, recent confirms",44,44,-44.0,0.014948859166010964,0.00022617212385379892,-0.06451612903225812,-0.057957558694922695
gate_first,301308,2026-06-15,2026-06-15,0.007964576677877236,60,0.8033333333333333,0.040463058859899745,2,0.9966666666666667,,,0.19333333333333336,A_MAIN,"base strong, recent confirms",45,45,-45.0,0.14055124669122399,0.1258285596490668,0.14762230901653006,0.15418087935386549
gate_first,600482,2026-06-15,2026-06-15,0.007958617561990518,61,0.8,0.0007429321432747759,97,0.68,,,-0.12,A_MAIN,"base strong, recent confirms",46,46,-46.0,0.1086333227142402,0.09391063567208303,0.05606881172347866,0.06262738206081409
gate_first,002463,2026-06-15,2026-06-15,0.005503970982013681,84,0.7233333333333334,0.02408402319088187,11,0.9666666666666667,,,0.2433333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,47,47,-47.0,0.002986348122866911,-0.011736338919290254,0.031072241183162763,0.037630811520498186
gate_first,688396,2026-06-15,2026-06-15,0.0069710538914876585,68,0.7766666666666666,0.020228848229525392,19,0.94,,,0.16333333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,48,48,-48.0,0.08918466898954702,0.07446198194738986,0.1792195121951219,0.1857780825324573
gate_first,301269,2026-06-15,2026-06-15,0.0054687206194813385,85,0.72,0.018238566810659176,22,0.93,,,0.21000000000000008,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,49,49,-49.0,0.0210822206605763,0.006359533618419136,0.082722618211023,0.08928118854835843
gate_first,000938,2026-06-15,2026-06-15,0.007693138472988473,63,0.7933333333333333,0.015592374647256269,24,0.9233333333333333,,,0.13,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,50,50,-50.0,0.041448842419716136,0.02672615537755897,0.03286034353995526,0.039418913877290684
gate_first,600584,2026-06-15,2026-06-15,0.0034750712018127546,121,0.6,0.013304406050579101,30,0.9033333333333333,,,0.30333333333333334,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,51,51,-51.0,0.18588327050565434,0.17116058346349716,0.23098921097101255,0.23754778130834797
gate_first,002028,2026-06-15,2026-06-15,0.0061365202066760265,75,0.7533333333333333,0.010868723603187032,36,0.8833333333333333,,,0.13,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,52,52,-52.0,0.15314076111875297,0.1384180740765958,0.07175607519486471,0.07831464553220013
gate_first,603893,2026-06-15,2026-06-15,0.0036320792487397136,118,0.61,0.010094183039220014,38,0.8766666666666667,,,0.2666666666666667,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,53,53,-53.0,0.04568439407149083,0.030961707029333665,0.07753560011624505,0.08409417045358047
gate_first,688981,2026-06-15,2026-06-15,0.0048923008780234045,91,0.7,0.008824295299639032,40,0.87,,,0.17000000000000004,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,54,54,-54.0,0.11871830336560651,0.10399561632344935,0.1643614568925773,0.17092002722991273
gate_first,605117,2026-06-15,2026-06-15,0.00718158096310606,66,0.7833333333333333,0.007549610651006861,45,0.8533333333333334,,,0.07000000000000006,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,55,55,-55.0,0.06424526459675839,0.049522577554601224,-0.02606912712360865,-0.019510556786273225
gate_first,688047,2026-06-15,2026-06-15,0.005555439818480613,83,0.7266666666666667,0.007245752801358293,46,0.85,,,0.1233333333333333,B_SHORT_BOOST,recent model strongly boosts an acceptable base name,56,56,-56.0,0.018846694796061936,0.004124007753904771,0.030309423347397946,0.03686799368473337
gate_first,601319,2026-06-15,2026-06-15,0.01998052546203559,10,0.97,-0.0050562738326310145,248,0.17666666666666667,,,-0.7933333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,57,57,-57.0,0.02446043165467615,0.009737744612518986,-0.0028776978417266452,0.003680872495608777
gate_first,002625,2026-06-15,2026-06-15,0.016661705973498833,17,0.9466666666666667,-0.0034111860132357823,200,0.33666666666666667,,,-0.61,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,58,58,-58.0,-0.14447368421052642,-0.1591963712526836,-0.16763157894736846,-0.16107300861003304
gate_first,600029,2026-06-15,2026-06-15,0.01364604827118683,31,0.9,-0.004839099283832256,241,0.2,,,-0.7,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,59,59,-59.0,-0.020408163265306034,-0.0351308503074632,-0.02597402597402587,-0.01941545563669045
gate_first,300014,2026-06-15,2026-06-15,0.013094351208687958,34,0.89,-0.0036047821819210446,205,0.32,,,-0.5700000000000001,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,60,60,-60.0,0.05008971291866038,0.035367025876503214,0.008522727272727293,0.015081297610062716
gate_first,302132,2026-06-15,2026-06-15,0.012307001041548402,35,0.8866666666666667,-0.008015157122646532,294,0.023333333333333334,,,-0.8633333333333334,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,61,61,-61.0,-0.010673234811165777,-0.025395921853322942,-0.04844006568144488,-0.041881495344109454
gate_first,600309,2026-06-15,2026-06-15,0.011157451838327939,42,0.8633333333333333,-0.004566731950367744,232,0.23,,,-0.6333333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,62,62,-62.0,0.060368203225346084,0.04564551618318892,0.06607678036249487,0.07263535069983029
gate_first,002736,2026-06-15,2026-06-15,0.010126910577288555,46,0.85,-0.004142689645242106,218,0.27666666666666667,,,-0.5733333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,63,63,-63.0,0.027750247770069292,0.013027560727912127,0.01090188305252715,0.017460453389862574
gate_first,300308,2026-06-15,2026-06-15,0.009107853062212764,52,0.83,-0.0034937964684662545,203,0.32666666666666666,,,-0.5033333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,64,64,-64.0,0.10755634609683606,0.0928336590546789,0.051350463508240685,0.05790903384557611
gate_first,601390,2026-06-15,2026-06-15,0.008753938052554498,56,0.8166666666666667,-0.004528253500406992,231,0.23333333333333334,,,-0.5833333333333333,C_DOWNGRADE_OBSERVE,base strong but recent model does not confirm,65,65,-65.0,0.017505470459518557,0.0027827834173613925,-0.030634573304157642,-0.02407600296682222
gate_first,000776,2026-06-15,2026-06-15,0.02027605687641786,8,0.9766666666666667,-0.0028625183271504665,181,0.4,,,-0.5766666666666667,UNCLASSIFIED,falls between configured gate tiers,66,66,-66.0,0.05581395348837215,0.04109126644621498,0.05395348837209313,0.06051205870942855
gate_first,600089,2026-06-15,2026-06-15,0.01977066590081533,11,0.9666666666666667,-0.0014349864341980153,141,0.5333333333333333,,,-0.43333333333333335,UNCLASSIFIED,falls between configured gate tiers,67,67,-67.0,0.04023226876814601,0.025509581725988842,-0.027789299046038884,-0.02123072870870346
gate_first,601872,2026-06-15,2026-06-15,0.01794432477498549,15,0.9533333333333334,-0.0030424884049334647,192,0.36333333333333334,,,-0.5900000000000001,UNCLASSIFIED,falls between configured gate tiers,68,68,-68.0,0.15079365079365092,0.13607096375149375,0.33760683760683774,0.34416540794417316
gate_first,000301,2026-06-15,2026-06-15,0.015213488375732975,21,0.9333333333333333,-0.0008829445883897384,125,0.5866666666666667,,,-0.3466666666666667,UNCLASSIFIED,falls between configured gate tiers,69,69,-69.0,-0.02489959839357414,-0.039622285435731305,-0.03373493975903619,-0.027176369421700763
gate_first,600150,2026-06-15,2026-06-15,0.013577886733917226,32,0.8966666666666666,-0.0018077876982882483,146,0.5166666666666667,,,-0.3799999999999999,UNCLASSIFIED,falls between configured gate tiers,70,70,-70.0,0.037232564601278106,0.02250987755912094,-0.017782717421505945,-0.011224147084170522
gate_first,000768,2026-06-15,2026-06-15,0.009111753868091056,51,0.8333333333333334,-0.002709128908364325,171,0.43333333333333335,,,-0.4,UNCLASSIFIED,falls between configured gate tiers,71,71,-71.0,-0.006625650733554256,-0.02134833777571142,-0.04921911973497395,-0.042660549397638525
gate_first,600061,2026-06-15,2026-06-15,0.007794172138051388,62,0.7966666666666666,-0.005047948768936302,247,0.18,,,-0.6166666666666667,UNCLASSIFIED,falls between configured gate tiers,72,72,-72.0,0.010590015128592922,-0.004132671913564243,-0.010590015128593033,-0.004031444791257611
gate_first,600030,2026-06-15,2026-06-15,0.007360685588772272,64,0.79,-0.002821884657566152,180,0.4033333333333333,,,-0.3866666666666667,UNCLASSIFIED,falls between configured gate tiers,73,73,-73.0,0.05100917431192653,0.036286487269769366,0.023486238532110182,0.030044808869445605
gate_first,600219,2026-06-15,2026-06-15,0.007297311307746771,65,0.7866666666666666,-0.002443379419404154,163,0.46,,,-0.3266666666666666,UNCLASSIFIED,falls between configured gate tiers,74,74,-74.0,0.01492537313432818,0.0002026860921710144,-0.06609808102345427,-0.059539510686118846
gate_first,688303,2026-06-15,2026-06-15,0.007129252848913853,67,0.78,0.0042612888444448155,70,0.77,,,-0.010000000000000009,UNCLASSIFIED,falls between configured gate tiers,75,75,-75.0,-0.05375832540437675,-0.06848101244653391,-0.14367269267364413,-0.1371141223363087
gate_first,002558,2026-06-15,2026-06-15,0.006590276339659262,69,0.7733333333333333,-0.0009058545542202113,126,0.5833333333333334,,,-0.18999999999999995,UNCLASSIFIED,falls between configured gate tiers,76,76,-76.0,0.06013179571663918,0.045409108674482015,0.03830313014827014,0.04486170048560556
gate_first,601456,2026-06-15,2026-06-15,0.006485753373546537,70,0.77,-0.004050886315444218,214,0.29,,,-0.48000000000000004,UNCLASSIFIED,falls between configured gate tiers,77,77,-77.0,-0.004184100418410108,-0.018906787460567273,-0.05020920502092052,-0.0436506346835851
gate_first,600547,2026-06-15,2026-06-15,0.006357760412607519,71,0.7666666666666667,0.0004291600574100401,101,0.6666666666666666,,,-0.10000000000000009,UNCLASSIFIED,falls between configured gate tiers,78,78,-78.0,-0.033982300884955796,-0.04870498792711296,-0.12353982300884947,-0.11698125267151405
gate_first,600372,2026-06-15,2026-06-15,0.006355842806218759,72,0.7633333333333333,0.0023937726232698864,84,0.7233333333333334,,,-0.039999999999999925,UNCLASSIFIED,falls between configured gate tiers,79,79,-79.0,0.00631768953068601,-0.008404997511471154,-0.023465703971119134,-0.01690713363378371
gate_first,601877,2026-06-15,2026-06-15,0.006260575690797848,73,0.76,-0.004735004910485818,238,0.21,,,-0.55,UNCLASSIFIED,falls between configured gate tiers,80,80,-80.0,0.004004368401892888,-0.010718318640264277,-0.05715325809974514,-0.05059468776240972
gate_first,688012,2026-06-15,2026-06-15,0.006205600619485557,74,0.7566666666666667,0.005566300763536374,55,0.82,,,0.06333333333333324,UNCLASSIFIED,falls between configured gate tiers,81,81,-81.0,0.1684639498432603,0.15374126280110312,0.20062695924764884,0.20718552958498426
gate_first,600104,2026-06-15,2026-06-15,0.006053106709191533,76,0.75,-0.0005952149827802897,119,0.6066666666666667,,,-0.1433333333333333,UNCLASSIFIED,falls between configured gate tiers,82,82,-82.0,-0.014084507042253502,-0.028807194084410667,-0.05352112676056342,-0.046962556423228
gate_first,601901,2026-06-15,2026-06-15,0.006013990159373279,77,0.7466666666666667,-0.0028735256274067256,183,0.3933333333333333,,,-0.3533333333333334,UNCLASSIFIED,falls between configured gate tiers,83,83,-83.0,0.018895348837209225,0.00417266179505206,0.036337209302325535,0.04289577963966096
gate_first,601377,2026-06-15,2026-06-15,0.006007045058038176,78,0.7433333333333333,0.001291119376728815,90,0.7033333333333334,,,-0.039999999999999925,UNCLASSIFIED,falls between configured gate tiers,84,84,-84.0,0.01794453507340954,0.003221848031252375,-0.004893964110929905,0.0016646062264055175
gate_first,600028,2026-06-15,2026-06-15,0.005986362343179179,79,0.74,-0.00693047818514265,279,0.07333333333333333,,,-0.6666666666666666,UNCLASSIFIED,falls between configured gate tiers,85,85,-85.0,-0.018518518518518712,-0.03324120556067588,-0.04115226337448563,-0.03459369303715021
gate_first,601117,2026-06-15,2026-06-15,0.005823123090132482,80,0.7366666666666667,-0.0033425144893045704,199,0.34,,,-0.39666666666666667,UNCLASSIFIED,falls between configured gate tiers,86,86,-86.0,0.1271753681392236,0.11245268109706642,0.08032128514056236,0.08687985547789778
gate_first,600570,2026-06-15,2026-06-15,0.0057589274821816475,81,0.7333333333333333,-0.004230781058459668,222,0.2633333333333333,,,-0.47,UNCLASSIFIED,falls between configured gate tiers,87,87,-87.0,0.0438441098317095,0.029121422789552334,0.0004428697962799433,0.007001440133615366
gate_first,600958,2026-06-15,2026-06-15,0.0057021444135163,82,0.73,-0.0023102911840365316,162,0.4633333333333333,,,-0.26666666666666666,UNCLASSIFIED,falls between configured gate tiers,88,88,-88.0,0.024134312696747262,0.009411625654590097,0.00734522560335793,0.013903795940693353
gate_first,601021,2026-06-15,2026-06-15,0.005376987420390288,86,0.7166666666666667,-0.00920149160694092,299,0.006666666666666667,,,-0.71,UNCLASSIFIED,falls between configured gate tiers,89,89,-89.0,,,,
gate_first,601238,2026-06-15,2026-06-15,0.005358087764260055,87,0.7133333333333334,-0.003922400784095059,212,0.2966666666666667,,,-0.4166666666666667,UNCLASSIFIED,falls between configured gate tiers,90,90,-90.0,-0.06303236797274281,-0.07775505501489997,-0.09369676320272569,-0.08713819286539026
gate_first,600918,2026-06-15,2026-06-15,0.004995575446328658,88,0.71,-0.005892111696727603,262,0.13,,,-0.58,UNCLASSIFIED,falls between configured gate tiers,91,91,-91.0,0.005576208178438735,-0.00914647886371843,-0.013011152416356975,-0.006452582079021552
gate_first,603369,2026-06-15,2026-06-15,0.004930145166881803,89,0.7066666666666667,-0.003730938716225747,209,0.30666666666666664,,,-0.4,UNCLASSIFIED,falls between configured gate tiers,92,92,-92.0,-0.010543390105433925,-0.02526607714759109,-0.021897810218978075,-0.015339239881642652
gate_first,000963,2026-06-15,2026-06-15,0.004895278786230566,90,0.7033333333333334,-0.0005157089207587923,116,0.6166666666666667,,,-0.08666666666666667,UNCLASSIFIED,falls between configured gate tiers,93,93,-93.0,0.01840056617126673,0.0036778791291095653,-0.00035385704175516786,0.0062047132955802544
gate_first,601360,2026-06-15,2026-06-15,0.0048887715287428924,92,0.6966666666666667,-0.0013628716231960391,138,0.5433333333333333,,,-0.15333333333333332,UNCLASSIFIED,falls between configured gate tiers,94,94,-94.0,0.027896995708154515,0.01317430866599735,-0.03862660944205998,-0.032068039104724555
gate_first,000807,2026-06-15,2026-06-15,0.004861401504832423,93,0.6933333333333334,0.004702026408648171,65,0.7866666666666666,,,0.09333333333333327,UNCLASSIFIED,falls between configured gate tiers,95,95,-95.0,0.024034672970843163,0.009311985928685998,-0.029156816390858875,-0.022598246053523452
gate_first,301236,2026-06-15,2026-06-15,0.004787494418827778,94,0.69,0.0003807573116328622,102,0.6633333333333333,,,-0.026666666666666616,UNCLASSIFIED,falls between configured gate tiers,96,96,-96.0,0.04379198805673057,0.029069301014573404,0.03607862652401095,0.04263719686134637
gate_first,002920,2026-06-15,2026-06-15,0.0047549488353876065,95,0.6866666666666666,-0.0004997172219900907,115,0.62,,,-0.06666666666666665,UNCLASSIFIED,falls between configured gate tiers,97,97,-97.0,-0.11316709917635115,-0.12788978621850833,-0.08552408890894725,-0.07896551857161183
gate_first,002074,2026-06-15,2026-06-15,0.004651367142707611,96,0.6833333333333333,-0.0035915631659695587,204,0.3233333333333333,,,-0.36000000000000004,UNCLASSIFIED,falls between configured gate tiers,98,98,-98.0,0.014196104324859737,-0.0005265827172974274,-0.035655331792670775,-0.02909676145533535
gate_first,601899,2026-06-15,2026-06-15,0.0045678115828361775,97,0.68,-0.0034564222347067074,202,0.33,,,-0.35000000000000003,UNCLASSIFIED,falls between configured gate tiers,99,99,-99.0,-0.0075932651039947174,-0.022315952146151882,-0.09970287223506102,-0.0931443018977256
